keyword	protein_len	gencode_loc	blast_species	pride_group	pr_count
HUPO|strict	100-200	All_exon_noncoding	otherSum	Organism part	1
HUPO|strict	100-200	All_exon_noncoding	otherSum	Organism part,cancer	0
HUPO|strict	100-200	All_exon_noncoding	otherSum	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_exon_noncoding	otherSum	cancer,cell line	0
HUPO|strict	100-200	All_exon_noncoding	nonMammal_Metazoa	cancer	0
HUPO|strict	100-200	All_exon_noncoding	nonMammal_Metazoa	cell line	0
HUPO|strict	100-200	All_exon_noncoding	nonMammal_Metazoa	Organism part,cell line	0
HUPO|strict	100-200	All_exon_noncoding	nonMammal_Metazoa	Organism part	0
HUPO|strict	100-200	All_exon_noncoding	nonMammal_Metazoa	Organism part,cancer	0
HUPO|strict	100-200	All_exon_noncoding	nonMammal_Metazoa	Organism part,cancer,cell line	6
HUPO|strict	100-200	All_exon_noncoding	nonMammal_Metazoa	cancer,cell line	3
HUPO|strict	100-200	All_exon_noncoding	Homo_sapiens	cancer	0
HUPO|strict	100-200	All_exon_noncoding	Homo_sapiens	cell line	3
HUPO|strict	100-200	All_exon_noncoding	Homo_sapiens	Organism part,cell line	6
HUPO|strict	100-200	All_exon_noncoding	Homo_sapiens	Organism part	1
HUPO|strict	100-200	All_exon_noncoding	Homo_sapiens	Organism part,cancer	0
HUPO|strict	100-200	All_exon_noncoding	Homo_sapiens	Organism part,cancer,cell line	45
HUPO|strict	100-200	All_exon_noncoding	Homo_sapiens	cancer,cell line	2
HUPO|strict	100-200	All_exon_noncoding	NA	cancer	0
HUPO|strict	100-200	All_exon_noncoding	NA	cell line	1
HUPO|strict	100-200	All_exon_noncoding	NA	Organism part,cell line	1
HUPO|strict	100-200	All_exon_noncoding	NA	Organism part	0
HUPO|strict	100-200	All_exon_noncoding	NA	Organism part,cancer	0
HUPO|strict	100-200	All_exon_noncoding	NA	Organism part,cancer,cell line	1
HUPO|strict	100-200	All_exon_noncoding	NA	cancer,cell line	0
HUPO|strict	100-200	All_exon_noncoding	nonPrimates_mammals	cancer	1
HUPO|strict	100-200	All_exon_noncoding	nonPrimates_mammals	cell line	0
HUPO|strict	100-200	All_exon_noncoding	nonPrimates_mammals	Organism part,cell line	3
HUPO|strict	100-200	All_exon_noncoding	nonPrimates_mammals	Organism part	0
HUPO|strict	100-200	All_exon_noncoding	nonPrimates_mammals	Organism part,cancer	0
HUPO|strict	100-200	All_exon_noncoding	nonPrimates_mammals	Organism part,cancer,cell line	30
HUPO|strict	100-200	All_exon_noncoding	nonPrimates_mammals	cancer,cell line	2
HUPO|strict	100-200	All_intron	Bacteria	cancer	0
HUPO|strict	100-200	All_intron	Bacteria	cell line	0
HUPO|strict	100-200	All_intron	Bacteria	Organism part,cell line	0
HUPO|strict	100-200	All_intron	Bacteria	Organism part	0
HUPO|strict	100-200	All_intron	Bacteria	Organism part,cancer	0
HUPO|strict	100-200	All_intron	Bacteria	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_intron	Bacteria	cancer,cell line	0
HUPO|strict	100-200	All_intron	nonHuman_Primates	cancer	0
HUPO|strict	100-200	All_intron	nonHuman_Primates	cell line	1
HUPO|strict	100-200	All_intron	nonHuman_Primates	Organism part,cell line	0
HUPO|strict	100-200	All_intron	nonHuman_Primates	Organism part	0
HUPO|strict	100-200	All_intron	nonHuman_Primates	Organism part,cancer	0
HUPO|strict	100-200	All_intron	nonHuman_Primates	Organism part,cancer,cell line	2
HUPO|strict	100-200	All_intron	nonHuman_Primates	cancer,cell line	0
HUPO|strict	100-200	All_intron	otherSum	cancer	0
HUPO|strict	100-200	All_intron	otherSum	cell line	0
HUPO|strict	100-200	All_intron	otherSum	Organism part,cell line	0
HUPO|strict	100-200	All_intron	otherSum	Organism part	0
HUPO|strict	100-200	All_intron	otherSum	Organism part,cancer	0
HUPO|strict	100-200	All_intron	otherSum	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_intron	otherSum	cancer,cell line	0
HUPO|strict	100-200	All_intron	nonMammal_Metazoa	cancer	0
HUPO|strict	100-200	All_intron	nonMammal_Metazoa	cell line	0
HUPO|strict	100-200	All_intron	nonMammal_Metazoa	Organism part,cell line	0
HUPO|strict	100-200	All_intron	nonMammal_Metazoa	Organism part	0
HUPO|strict	100-200	All_intron	nonMammal_Metazoa	Organism part,cancer	0
HUPO|strict	100-200	All_intron	nonMammal_Metazoa	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_intron	nonMammal_Metazoa	cancer,cell line	0
HUPO|strict	100-200	All_intron	Homo_sapiens	cancer	0
HUPO|strict	100-200	All_intron	Homo_sapiens	cell line	0
HUPO|strict	100-200	All_intron	Homo_sapiens	Organism part,cell line	0
HUPO|strict	100-200	All_intron	Homo_sapiens	Organism part	0
HUPO|strict	100-200	All_intron	Homo_sapiens	Organism part,cancer	0
HUPO|strict	100-200	All_intron	Homo_sapiens	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_intron	Homo_sapiens	cancer,cell line	0
HUPO|strict	100-200	All_intron	NA	cancer	0
HUPO|strict	100-200	All_intron	NA	cell line	1
HUPO|strict	100-200	All_intron	NA	Organism part,cell line	0
HUPO|strict	100-200	All_intron	NA	Organism part	0
HUPO|strict	100-200	All_intron	NA	Organism part,cancer	0
HUPO|strict	100-200	All_intron	NA	Organism part,cancer,cell line	2
HUPO|strict	100-200	All_intron	NA	cancer,cell line	1
HUPO|strict	100-200	All_intron	nonPrimates_mammals	cancer	0
HUPO|strict	100-200	All_intron	nonPrimates_mammals	cell line	0
HUPO|strict	100-200	All_intron	nonPrimates_mammals	Organism part,cell line	0
HUPO|strict	100-200	All_intron	nonPrimates_mammals	Organism part	0
HUPO|strict	100-200	All_intron	nonPrimates_mammals	Organism part,cancer	0
HUPO|strict	100-200	All_intron	nonPrimates_mammals	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_intron	nonPrimates_mammals	cancer,cell line	0
HUPO|strict	100-200	All_transcript_noncoding	Bacteria	cancer	0
HUPO|strict	100-200	All_transcript_noncoding	Bacteria	cell line	0
HUPO|strict	100-200	All_transcript_noncoding	Bacteria	Organism part,cell line	0
HUPO|strict	100-200	All_transcript_noncoding	Bacteria	Organism part	0
HUPO|strict	100-200	All_transcript_noncoding	Bacteria	Organism part,cancer	0
HUPO|strict	100-200	All_transcript_noncoding	Bacteria	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_transcript_noncoding	Bacteria	cancer,cell line	0
HUPO|strict	100-200	All_transcript_noncoding	nonHuman_Primates	cancer	0
HUPO|strict	100-200	All_transcript_noncoding	nonHuman_Primates	cell line	0
HUPO|strict	100-200	All_transcript_noncoding	nonHuman_Primates	Organism part,cell line	2
HUPO|strict	100-200	All_transcript_noncoding	nonHuman_Primates	Organism part	0
HUPO|strict	100-200	All_transcript_noncoding	nonHuman_Primates	Organism part,cancer	0
HUPO|strict	100-200	All_transcript_noncoding	nonHuman_Primates	Organism part,cancer,cell line	13
HUPO|strict	100-200	All_transcript_noncoding	nonHuman_Primates	cancer,cell line	0
HUPO|strict	100-200	All_transcript_noncoding	otherSum	cancer	0
HUPO|strict	100-200	All_transcript_noncoding	otherSum	cell line	0
HUPO|strict	100-200	All_transcript_noncoding	otherSum	Organism part,cell line	0
HUPO|strict	100-200	All_transcript_noncoding	otherSum	Organism part	0
HUPO|strict	100-200	All_transcript_noncoding	otherSum	Organism part,cancer	0
HUPO|strict	100-200	All_transcript_noncoding	otherSum	Organism part,cancer,cell line	1
HUPO|strict	100-200	All_transcript_noncoding	otherSum	cancer,cell line	0
HUPO|strict	100-200	All_transcript_noncoding	nonMammal_Metazoa	cancer	0
HUPO|strict	100-200	All_transcript_noncoding	nonMammal_Metazoa	cell line	0
HUPO|strict	100-200	All_transcript_noncoding	nonMammal_Metazoa	Organism part,cell line	0
HUPO|strict	100-200	All_transcript_noncoding	nonMammal_Metazoa	Organism part	0
HUPO|strict	100-200	All_transcript_noncoding	nonMammal_Metazoa	Organism part,cancer	0
HUPO|strict	100-200	All_transcript_noncoding	nonMammal_Metazoa	Organism part,cancer,cell line	1
HUPO|strict	100-200	All_transcript_noncoding	nonMammal_Metazoa	cancer,cell line	1
HUPO|strict	100-200	All_transcript_noncoding	Homo_sapiens	cancer	0
HUPO|strict	100-200	All_transcript_noncoding	Homo_sapiens	cell line	1
HUPO|strict	100-200	All_transcript_noncoding	Homo_sapiens	Organism part,cell line	1
HUPO|strict	100-200	All_transcript_noncoding	Homo_sapiens	Organism part	1
HUPO|strict	100-200	All_transcript_noncoding	Homo_sapiens	Organism part,cancer	0
HUPO|strict	100-200	All_transcript_noncoding	Homo_sapiens	Organism part,cancer,cell line	7
HUPO|strict	100-200	All_transcript_noncoding	Homo_sapiens	cancer,cell line	1
HUPO|strict	100-200	All_transcript_noncoding	NA	cancer	0
HUPO|strict	100-200	All_transcript_noncoding	NA	cell line	1
HUPO|strict	100-200	All_transcript_noncoding	NA	Organism part,cell line	0
HUPO|strict	100-200	All_transcript_noncoding	NA	Organism part	0
HUPO|strict	100-200	All_transcript_noncoding	NA	Organism part,cancer	0
HUPO|strict	100-200	All_transcript_noncoding	NA	Organism part,cancer,cell line	1
HUPO|strict	100-200	All_transcript_noncoding	NA	cancer,cell line	0
HUPO|strict	100-200	All_transcript_noncoding	nonPrimates_mammals	cancer	0
HUPO|strict	100-200	All_transcript_noncoding	nonPrimates_mammals	cell line	0
HUPO|strict	100-200	All_transcript_noncoding	nonPrimates_mammals	Organism part,cell line	1
HUPO|strict	100-200	All_transcript_noncoding	nonPrimates_mammals	Organism part	0
HUPO|strict	100-200	All_transcript_noncoding	nonPrimates_mammals	Organism part,cancer	0
HUPO|strict	100-200	All_transcript_noncoding	nonPrimates_mammals	Organism part,cancer,cell line	8
HUPO|strict	100-200	All_transcript_noncoding	nonPrimates_mammals	cancer,cell line	0
HUPO|strict	100-200	All_transcript	Bacteria	cancer	0
HUPO|strict	100-200	All_transcript	Bacteria	cell line	0
HUPO|strict	100-200	All_transcript	Bacteria	Organism part,cell line	0
HUPO|strict	100-200	All_transcript	Bacteria	Organism part	0
HUPO|strict	100-200	All_transcript	Bacteria	Organism part,cancer	0
HUPO|strict	100-200	All_transcript	Bacteria	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_transcript	Bacteria	cancer,cell line	0
HUPO|strict	100-200	All_transcript	nonHuman_Primates	cancer	0
HUPO|strict	100-200	All_transcript	nonHuman_Primates	cell line	0
HUPO|strict	100-200	All_transcript	nonHuman_Primates	Organism part,cell line	0
HUPO|strict	100-200	All_transcript	nonHuman_Primates	Organism part	0
HUPO|strict	100-200	All_transcript	nonHuman_Primates	Organism part,cancer	0
HUPO|strict	100-200	All_transcript	nonHuman_Primates	Organism part,cancer,cell line	2
HUPO|strict	100-200	All_transcript	nonHuman_Primates	cancer,cell line	1
HUPO|strict	100-200	All_transcript	otherSum	cancer	0
HUPO|strict	100-200	All_transcript	otherSum	cell line	0
HUPO|strict	100-200	All_transcript	otherSum	Organism part,cell line	0
HUPO|strict	100-200	All_transcript	otherSum	Organism part	0
HUPO|strict	100-200	All_transcript	otherSum	Organism part,cancer	0
HUPO|strict	100-200	All_transcript	otherSum	Organism part,cancer,cell line	1
HUPO|strict	100-200	All_transcript	otherSum	cancer,cell line	0
HUPO|strict	100-200	All_transcript	nonMammal_Metazoa	cancer	0
HUPO|strict	100-200	All_transcript	nonMammal_Metazoa	cell line	0
HUPO|strict	100-200	All_transcript	nonMammal_Metazoa	Organism part,cell line	0
HUPO|strict	100-200	All_transcript	nonMammal_Metazoa	Organism part	0
HUPO|strict	100-200	All_transcript	nonMammal_Metazoa	Organism part,cancer	0
HUPO|strict	100-200	All_transcript	nonMammal_Metazoa	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_transcript	nonMammal_Metazoa	cancer,cell line	0
HUPO|strict	100-200	All_transcript	Homo_sapiens	cancer	0
HUPO|strict	100-200	All_transcript	Homo_sapiens	cell line	0
HUPO|strict	100-200	All_transcript	Homo_sapiens	Organism part,cell line	1
HUPO|strict	100-200	All_transcript	Homo_sapiens	Organism part	0
HUPO|strict	100-200	All_transcript	Homo_sapiens	Organism part,cancer	0
HUPO|strict	100-200	All_transcript	Homo_sapiens	Organism part,cancer,cell line	1
HUPO|strict	100-200	All_transcript	Homo_sapiens	cancer,cell line	0
HUPO|strict	100-200	All_transcript	NA	cancer	0
HUPO|strict	100-200	All_transcript	NA	cell line	0
HUPO|strict	100-200	All_transcript	NA	Organism part,cell line	0
HUPO|strict	100-200	All_transcript	NA	Organism part	0
HUPO|strict	100-200	All_transcript	NA	Organism part,cancer	0
HUPO|strict	100-200	All_transcript	NA	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_transcript	NA	cancer,cell line	0
HUPO|strict	100-200	All_transcript	nonPrimates_mammals	cancer	0
HUPO|strict	100-200	All_transcript	nonPrimates_mammals	cell line	0
HUPO|strict	100-200	All_transcript	nonPrimates_mammals	Organism part,cell line	0
HUPO|strict	100-200	All_transcript	nonPrimates_mammals	Organism part	0
HUPO|strict	100-200	All_transcript	nonPrimates_mammals	Organism part,cancer	0
HUPO|strict	100-200	All_transcript	nonPrimates_mammals	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_transcript	nonPrimates_mammals	cancer,cell line	0
HUPO|strict	100-200	All_exon_coding	Bacteria	cancer	0
HUPO|strict	100-200	All_exon_coding	Bacteria	cell line	0
HUPO|strict	100-200	All_exon_coding	Bacteria	Organism part,cell line	0
HUPO|strict	100-200	All_exon_coding	Bacteria	Organism part	0
HUPO|strict	100-200	All_exon_coding	Bacteria	Organism part,cancer	0
HUPO|strict	100-200	All_exon_coding	Bacteria	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_exon_coding	Bacteria	cancer,cell line	0
HUPO|strict	100-200	All_exon_coding	nonHuman_Primates	cancer	0
HUPO|strict	100-200	All_exon_coding	nonHuman_Primates	cell line	1
HUPO|strict	100-200	All_exon_coding	nonHuman_Primates	Organism part,cell line	2
HUPO|strict	100-200	All_exon_coding	nonHuman_Primates	Organism part	0
HUPO|strict	100-200	All_exon_coding	nonHuman_Primates	Organism part,cancer	0
HUPO|strict	100-200	All_exon_coding	nonHuman_Primates	Organism part,cancer,cell line	13
HUPO|strict	100-200	All_exon_coding	nonHuman_Primates	cancer,cell line	2
HUPO|strict	100-200	All_exon_coding	otherSum	cancer	0
HUPO|strict	100-200	All_exon_coding	otherSum	cell line	1
HUPO|strict	100-200	All_exon_coding	otherSum	Organism part,cell line	0
HUPO|strict	100-200	All_exon_coding	otherSum	Organism part	0
HUPO|strict	100-200	All_exon_coding	otherSum	Organism part,cancer	0
HUPO|strict	100-200	All_exon_coding	otherSum	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_exon_coding	otherSum	cancer,cell line	0
HUPO|strict	100-200	All_exon_coding	nonMammal_Metazoa	cancer	0
HUPO|strict	100-200	All_exon_coding	nonMammal_Metazoa	cell line	0
HUPO|strict	100-200	All_exon_coding	nonMammal_Metazoa	Organism part,cell line	0
HUPO|strict	100-200	All_exon_coding	nonMammal_Metazoa	Organism part	0
HUPO|strict	100-200	All_exon_coding	nonMammal_Metazoa	Organism part,cancer	0
HUPO|strict	100-200	All_exon_coding	nonMammal_Metazoa	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_exon_coding	nonMammal_Metazoa	cancer,cell line	0
HUPO|strict	100-200	All_exon_coding	Homo_sapiens	cancer	0
HUPO|strict	100-200	All_exon_coding	Homo_sapiens	cell line	3
HUPO|strict	100-200	All_exon_coding	Homo_sapiens	Organism part,cell line	5
HUPO|strict	100-200	All_exon_coding	Homo_sapiens	Organism part	0
HUPO|strict	100-200	All_exon_coding	Homo_sapiens	Organism part,cancer	2
HUPO|strict	100-200	All_exon_coding	Homo_sapiens	Organism part,cancer,cell line	17
HUPO|strict	100-200	All_exon_coding	Homo_sapiens	cancer,cell line	1
HUPO|strict	100-200	All_exon_coding	NA	cancer	0
HUPO|strict	100-200	All_exon_coding	NA	cell line	0
HUPO|strict	100-200	All_exon_coding	NA	Organism part,cell line	2
HUPO|strict	100-200	All_exon_coding	NA	Organism part	0
HUPO|strict	100-200	All_exon_coding	NA	Organism part,cancer	0
HUPO|strict	100-200	All_exon_coding	NA	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_exon_coding	NA	cancer,cell line	0
HUPO|strict	100-200	All_exon_coding	nonPrimates_mammals	cancer	0
HUPO|strict	100-200	All_exon_coding	nonPrimates_mammals	cell line	0
HUPO|strict	100-200	All_exon_coding	nonPrimates_mammals	Organism part,cell line	1
HUPO|strict	100-200	All_exon_coding	nonPrimates_mammals	Organism part	0
HUPO|strict	100-200	All_exon_coding	nonPrimates_mammals	Organism part,cancer	1
HUPO|strict	100-200	All_exon_coding	nonPrimates_mammals	Organism part,cancer,cell line	9
HUPO|strict	100-200	All_exon_coding	nonPrimates_mammals	cancer,cell line	2
HUPO|strict	100-200	All_CDS	Bacteria	cancer	0
HUPO|strict	100-200	All_CDS	Bacteria	cell line	0
HUPO|strict	100-200	All_CDS	Bacteria	Organism part,cell line	0
HUPO|strict	100-200	All_CDS	Bacteria	Organism part	0
HUPO|strict	100-200	All_CDS	Bacteria	Organism part,cancer	0
HUPO|strict	100-200	All_CDS	Bacteria	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_CDS	Bacteria	cancer,cell line	0
HUPO|strict	100-200	All_CDS	nonHuman_Primates	cancer	0
HUPO|strict	100-200	All_CDS	nonHuman_Primates	cell line	1
HUPO|strict	100-200	All_CDS	nonHuman_Primates	Organism part,cell line	0
HUPO|strict	100-200	All_CDS	nonHuman_Primates	Organism part	0
HUPO|strict	100-200	All_CDS	nonHuman_Primates	Organism part,cancer	0
HUPO|strict	100-200	All_CDS	nonHuman_Primates	Organism part,cancer,cell line	3
HUPO|strict	100-200	All_CDS	nonHuman_Primates	cancer,cell line	0
HUPO|strict	100-200	All_CDS	otherSum	cancer	0
HUPO|strict	100-200	All_CDS	otherSum	cell line	0
HUPO|strict	100-200	All_CDS	otherSum	Organism part,cell line	0
HUPO|strict	100-200	All_CDS	otherSum	Organism part	0
HUPO|strict	100-200	All_CDS	otherSum	Organism part,cancer	0
HUPO|strict	100-200	All_CDS	otherSum	Organism part,cancer,cell line	1
HUPO|strict	100-200	All_CDS	otherSum	cancer,cell line	0
HUPO|strict	100-200	All_CDS	nonMammal_Metazoa	cancer	0
HUPO|strict	100-200	All_CDS	nonMammal_Metazoa	cell line	0
HUPO|strict	100-200	All_CDS	nonMammal_Metazoa	Organism part,cell line	0
HUPO|strict	100-200	All_CDS	nonMammal_Metazoa	Organism part	0
HUPO|strict	100-200	All_CDS	nonMammal_Metazoa	Organism part,cancer	0
HUPO|strict	100-200	All_CDS	nonMammal_Metazoa	Organism part,cancer,cell line	1
HUPO|strict	100-200	All_CDS	nonMammal_Metazoa	cancer,cell line	0
HUPO|strict	100-200	All_CDS	Homo_sapiens	cancer	0
HUPO|strict	100-200	All_CDS	Homo_sapiens	cell line	0
HUPO|strict	100-200	All_CDS	Homo_sapiens	Organism part,cell line	3
HUPO|strict	100-200	All_CDS	Homo_sapiens	Organism part	2
HUPO|strict	100-200	All_CDS	Homo_sapiens	Organism part,cancer	0
HUPO|strict	100-200	All_CDS	Homo_sapiens	Organism part,cancer,cell line	3
HUPO|strict	100-200	All_CDS	Homo_sapiens	cancer,cell line	0
HUPO|strict	100-200	All_CDS	NA	cancer	0
HUPO|strict	100-200	All_CDS	NA	cell line	0
HUPO|strict	100-200	All_CDS	NA	Organism part,cell line	0
HUPO|strict	100-200	All_CDS	NA	Organism part	0
HUPO|strict	100-200	All_CDS	NA	Organism part,cancer	0
HUPO|strict	100-200	All_CDS	NA	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_CDS	NA	cancer,cell line	0
HUPO|strict	100-200	All_CDS	nonPrimates_mammals	cancer	0
HUPO|strict	100-200	All_CDS	nonPrimates_mammals	cell line	0
HUPO|strict	100-200	All_CDS	nonPrimates_mammals	Organism part,cell line	0
HUPO|strict	100-200	All_CDS	nonPrimates_mammals	Organism part	0
HUPO|strict	100-200	All_CDS	nonPrimates_mammals	Organism part,cancer	0
HUPO|strict	100-200	All_CDS	nonPrimates_mammals	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_CDS	nonPrimates_mammals	cancer,cell line	0
HUPO|strict	100-200	other	Bacteria	cancer	0
HUPO|strict	100-200	other	Bacteria	cell line	0
HUPO|strict	100-200	other	Bacteria	Organism part,cell line	0
HUPO|strict	100-200	other	Bacteria	Organism part	0
HUPO|strict	100-200	other	Bacteria	Organism part,cancer	0
HUPO|strict	100-200	other	Bacteria	Organism part,cancer,cell line	0
HUPO|strict	100-200	other	Bacteria	cancer,cell line	0
HUPO|strict	100-200	other	nonHuman_Primates	cancer	1
HUPO|strict	100-200	other	nonHuman_Primates	cell line	2
HUPO|strict	100-200	other	nonHuman_Primates	Organism part,cell line	3
HUPO|strict	100-200	other	nonHuman_Primates	Organism part	2
HUPO|strict	100-200	other	nonHuman_Primates	Organism part,cancer	3
HUPO|strict	100-200	other	nonHuman_Primates	Organism part,cancer,cell line	29
HUPO|strict	100-200	other	nonHuman_Primates	cancer,cell line	0
HUPO|strict	100-200	other	otherSum	cancer	0
HUPO|strict	100-200	other	otherSum	cell line	0
HUPO|strict	100-200	other	otherSum	Organism part,cell line	0
HUPO|strict	100-200	other	otherSum	Organism part	0
HUPO|strict	100-200	other	otherSum	Organism part,cancer	1
HUPO|strict	100-200	other	otherSum	Organism part,cancer,cell line	1
HUPO|strict	100-200	other	otherSum	cancer,cell line	0
HUPO|strict	100-200	other	nonMammal_Metazoa	cancer	0
HUPO|strict	100-200	other	nonMammal_Metazoa	cell line	0
HUPO|strict	100-200	other	nonMammal_Metazoa	Organism part,cell line	0
HUPO|strict	100-200	other	nonMammal_Metazoa	Organism part	0
HUPO|strict	100-200	other	nonMammal_Metazoa	Organism part,cancer	0
HUPO|strict	100-200	other	nonMammal_Metazoa	Organism part,cancer,cell line	2
HUPO|strict	100-200	other	nonMammal_Metazoa	cancer,cell line	0
HUPO|strict	100-200	other	Homo_sapiens	cancer	0
HUPO|strict	100-200	other	Homo_sapiens	cell line	2
HUPO|strict	100-200	other	Homo_sapiens	Organism part,cell line	0
HUPO|strict	100-200	other	Homo_sapiens	Organism part	1
HUPO|strict	100-200	other	Homo_sapiens	Organism part,cancer	0
HUPO|strict	100-200	other	Homo_sapiens	Organism part,cancer,cell line	7
HUPO|strict	100-200	other	Homo_sapiens	cancer,cell line	0
HUPO|strict	100-200	other	NA	cancer	0
HUPO|strict	100-200	other	NA	cell line	0
HUPO|strict	100-200	other	NA	Organism part,cell line	2
HUPO|strict	100-200	other	NA	Organism part	0
HUPO|strict	100-200	other	NA	Organism part,cancer	0
HUPO|strict	100-200	other	NA	Organism part,cancer,cell line	0
HUPO|strict	100-200	other	NA	cancer,cell line	1
HUPO|strict	100-200	other	nonPrimates_mammals	cancer	0
HUPO|strict	100-200	other	nonPrimates_mammals	cell line	1
HUPO|strict	100-200	other	nonPrimates_mammals	Organism part,cell line	1
HUPO|strict	100-200	other	nonPrimates_mammals	Organism part	0
HUPO|strict	100-200	other	nonPrimates_mammals	Organism part,cancer	0
HUPO|strict	100-200	other	nonPrimates_mammals	Organism part,cancer,cell line	7
HUPO|strict	100-200	other	nonPrimates_mammals	cancer,cell line	1
HUPO|strict	100-200	All_intergene	Bacteria	cancer	0
HUPO|strict	100-200	All_intergene	Bacteria	cell line	0
HUPO|strict	100-200	All_intergene	Bacteria	Organism part,cell line	0
HUPO|strict	100-200	All_intergene	Bacteria	Organism part	0
HUPO|strict	100-200	All_intergene	Bacteria	Organism part,cancer	0
HUPO|strict	100-200	All_intergene	Bacteria	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_intergene	Bacteria	cancer,cell line	0
HUPO|strict	100-200	All_intergene	nonHuman_Primates	cancer	0
HUPO|strict	100-200	All_intergene	nonHuman_Primates	cell line	1
HUPO|strict	100-200	All_intergene	nonHuman_Primates	Organism part,cell line	0
HUPO|strict	100-200	All_intergene	nonHuman_Primates	Organism part	0
HUPO|strict	100-200	All_intergene	nonHuman_Primates	Organism part,cancer	0
HUPO|strict	100-200	All_intergene	nonHuman_Primates	Organism part,cancer,cell line	1
HUPO|strict	100-200	All_intergene	nonHuman_Primates	cancer,cell line	0
HUPO|strict	100-200	All_intergene	otherSum	cancer	0
HUPO|strict	100-200	All_intergene	otherSum	cell line	0
HUPO|strict	100-200	All_intergene	otherSum	Organism part,cell line	0
HUPO|strict	100-200	All_intergene	otherSum	Organism part	0
HUPO|strict	100-200	All_intergene	otherSum	Organism part,cancer	0
HUPO|strict	100-200	All_intergene	otherSum	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_intergene	otherSum	cancer,cell line	0
HUPO|strict	100-200	All_intergene	nonMammal_Metazoa	cancer	0
HUPO|strict	100-200	All_intergene	nonMammal_Metazoa	cell line	0
HUPO|strict	100-200	All_intergene	nonMammal_Metazoa	Organism part,cell line	0
HUPO|strict	100-200	All_intergene	nonMammal_Metazoa	Organism part	0
HUPO|strict	100-200	All_intergene	nonMammal_Metazoa	Organism part,cancer	0
HUPO|strict	100-200	All_intergene	nonMammal_Metazoa	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_intergene	nonMammal_Metazoa	cancer,cell line	0
HUPO|strict	100-200	All_intergene	Homo_sapiens	cancer	0
HUPO|strict	100-200	All_intergene	Homo_sapiens	cell line	0
HUPO|strict	100-200	All_intergene	Homo_sapiens	Organism part,cell line	0
HUPO|strict	100-200	All_intergene	Homo_sapiens	Organism part	0
HUPO|strict	100-200	All_intergene	Homo_sapiens	Organism part,cancer	0
HUPO|strict	100-200	All_intergene	Homo_sapiens	Organism part,cancer,cell line	1
HUPO|strict	100-200	All_intergene	Homo_sapiens	cancer,cell line	0
HUPO|strict	100-200	All_intergene	NA	cancer	0
HUPO|strict	100-200	All_intergene	NA	cell line	0
HUPO|strict	100-200	All_intergene	NA	Organism part,cell line	0
HUPO|strict	100-200	All_intergene	NA	Organism part	1
HUPO|strict	100-200	All_intergene	NA	Organism part,cancer	0
HUPO|strict	100-200	All_intergene	NA	Organism part,cancer,cell line	0
HUPO|strict	100-200	All_intergene	NA	cancer,cell line	0
HUPO|strict	100-200	All_intergene	nonPrimates_mammals	cancer	0
HUPO|strict	100-200	All_intergene	nonPrimates_mammals	cell line	1
HUPO|strict	100-200	All_intergene	nonPrimates_mammals	Organism part,cell line	0
HUPO|strict	100-200	All_intergene	nonPrimates_mammals	Organism part	0
HUPO|strict	100-200	All_intergene	nonPrimates_mammals	Organism part,cancer	0
HUPO|strict	100-200	All_intergene	nonPrimates_mammals	Organism part,cancer,cell line	1
HUPO|strict	100-200	All_intergene	nonPrimates_mammals	cancer,cell line	0
HUPO|strict	50-100	All_UTR	Bacteria	cancer	0
HUPO|strict	50-100	All_UTR	Bacteria	cell line	0
HUPO|strict	50-100	All_UTR	Bacteria	Organism part,cell line	0
HUPO|strict	50-100	All_UTR	Bacteria	Organism part	0
HUPO|strict	50-100	All_UTR	Bacteria	Organism part,cancer	0
HUPO|strict	50-100	All_UTR	Bacteria	Organism part,cancer,cell line	0
HUPO|strict	50-100	All_UTR	Bacteria	cancer,cell line	0
HUPO|strict	50-100	All_UTR	nonHuman_Primates	cancer	0
HUPO|strict	50-100	All_UTR	nonHuman_Primates	cell line	0
HUPO|strict	50-100	All_UTR	nonHuman_Primates	Organism part,cell line	0
HUPO|strict	50-100	All_UTR	nonHuman_Primates	Organism part	0
HUPO|strict	50-100	All_UTR	nonHuman_Primates	Organism part,cancer	0
